year,volume,issue,date,title,author,pages,doi,link,abstract
2002,57,2,4/2002,Do Conglomerate Firms Allocate Resources Inefficiently Across Industries? Theory and Evidence,"Vojislav Maksimovic, Gordon Phillips",,https://doi.org/10.1111/1540-6261.00440,https://doi.org/10.1111/1540-6261.00440,"We develop a profit‐maximizing neoclassical model of optimal firm size and growth across different industries based on differences in industry fundamentals and firm productivity. In the model, a conglomerate discount is consistent with profit maximization. The model predicts how conglomerate firms will allocate resources across divisions over the business cycle and how their responses to industry shocks will differ from those of single‐segment firms. Using plant level data, we find that growth and investment of conglomerate and single‐segment firms is related to fundamental industry factors and individual segment level productivity. The majority of conglomerate firms exhibit growth across industry segments that is consistent with optimal behavior."
2002,57,2,4/2002,A Rational Expectations Model of Financial Contagion,"Laura E. Kodres, Matthew Pritsker",,https://doi.org/10.1111/1540-6261.00441,https://doi.org/10.1111/1540-6261.00441,"We develop a multiple asset rational expectations model of asset prices to explain financial market contagion. Although the model allows contagion through several channels, our focus is on contagion through cross‐market rebalancing. Through this channel, investors transmit idiosyncratic shocks from one market to others by adjusting their portfolios' exposures to shared macroeconomic risks. The pattern and severity of financial contagion depends on markets' sensitivities to shared macroeconomic risk factors, and on the amount of information asymmetry in each market. The model can generate contagion in the absence of news, as well as between markets that do not directly share macroeconomic risks."
2002,57,2,4/2002,The Volatility and Price Sensitivities of Managerial Stock Option Portfolios and Corporate Hedging,"John D. Knopf, Jouahn Nam, John H. Thornton",,https://doi.org/10.1111/1540-6261.00442,https://doi.org/10.1111/1540-6261.00442,"We use estimates of the Black—Scholes sensitivity of managers' stock option portfolios to stock return volatility and the sensitivity of managers' stock and stock option portfolios to stock price to test the relationship between managers' risk preferences and hedging activities. We find that as the sensitivity of managers' stock and stock option portfolios to stock price increases, firms tend to hedge more. However, as the sensitivity of managers' stock option portfolios to stock return volatility increases, firms tend to hedge less."
2002,57,2,4/2002,Do Firms Hedge in Response to Tax Incentives?,"John R. Graham, Daniel A. Rogers",,https://doi.org/10.1111/1540-6261.00443,https://doi.org/10.1111/1540-6261.00443,"There are two tax incentives for corporations to hedge: to increase debt capacity and interest tax deductions, and to reduce expected tax liability if the tax function is convex. We test whether these incentives affect the extent of corporate hedging with derivatives. Using an explicit measure of tax function convexity, we find no evidence that firms hedge in response to tax convexity. Our analysis does, however, indicate that firms hedge to increase debt capacity, with increased tax benefits averaging 1.1 percent of firm value. Our results also indicate that firms hedge because of expected financial distress costs and firm size."
2002,57,2,4/2002,Liquidity Provision and the Organizational Form of NYSE Specialist Firms,"Jay F. Coughenour, Daniel N. Deli",,https://doi.org/10.1111/1540-6261.00444,https://doi.org/10.1111/1540-6261.00444,"We examine the influence of NYSE specialist firm organizational form on the nature of liquidity provision. We compare closely held firms whose specialists provide liquidity with their own capital to widely held firms whose specialists provide liquidity with diffusely owned capital. We argue that specialists using their own capital have a greater incentive and ability to reduce adverse selection costs, but face a greater cost of capital. Differences in the proportion of spreads due to adverse selection costs, large trade frequency, the sensitivity between depth and spreads, and price stabilization support this argument."
2002,57,2,4/2002,The Long‐run Performance Following Dividend Initiations and Resumptions: Underreaction or Product of Chance?,"Rodney D. Boehme, Sorin M. Sorescu",,https://doi.org/10.1111/1540-6261.00445,https://doi.org/10.1111/1540-6261.00445,"We examine the long‐term stock performance following dividend initiations and resumptions from 1927 to 1998. We show that postannouncement abnormal returns are significantly positive for equally weighted calendar time portfolios, but become insignificant when the portfolios are value weighted. Moreover, the equally weighted results are not robust across subsamples. We also document postannouncement reductions in the risk factor loadings of underlying stocks. Cross‐sectionally, these reductions are negatively related to the contemporaneous price drifts, suggesting the price drifts may be a sample‐specific result of chance. Our results underscore the importance of testing for changes in risk loadings in future long‐term event studies."
2002,57,2,4/2002,"Where Does State Street Lead? A First Look at Finance Patents, 1971 to 2000",Josh Lerner,,https://doi.org/10.1111/1540-6261.00446,https://doi.org/10.1111/1540-6261.00446,
2002,57,2,4/2002,"Competition, Market Structure, and Bid‐Ask Spreads in Stock Option Markets",Stewart Mayhew,,https://doi.org/10.1111/1540-6261.00447,https://doi.org/10.1111/1540-6261.00447,"This paper examines the effects of competition and market structure on equity option bid‐ask spreads from 1986 to 1997. Options listed on multiple exchanges have narrower spreads than those listed on a single exchange, but the difference diminishes as option volume increases. Option spreads become wider when a competing exchange delists the option. Options traded under a “Designated Primary Marketmaker” (DPM) have narrower quoted spreads than those traded in a traditional open outcry crowd. Effective spreads are found to be slightly narrower under the DPM than in the crowd, but only since 1992, and only on low‐volume options."
2002,57,2,4/2002,"Risk Aversion, Transparency, and Market Performance","M. Ángeles De Frutos, Carolina Manzano",,https://doi.org/10.1111/1540-6261.00448,https://doi.org/10.1111/1540-6261.00448,"Using a model of market making with inventories based on Biais (1993), we find that investors obtain more favorable execution prices, and they hence invest more, when markets are fragmented. In our model, risk‐averse dealers use less aggressive price strategies in more transparent markets (centralized) because quote dissemination alleviates uncertainty about the prices quoted by other dealers and, hence, reduces the need to compete aggressively for order flow. Further, we show that the move toward greater transparency (centralization) may have detrimental effects on liquidity and welfare."
2002,57,2,4/2002,"Momentum, Business Cycle, and Time‐varying Expected Returns","Tarun Chordia, Lakshmanan Shivakumar",,https://doi.org/10.1111/1540-6261.00449,https://doi.org/10.1111/1540-6261.00449,A growing number of researchers argue that time‐series patterns in returns are due to investor irrationality and thus can be translated into abnormal profits. Continuation of short‐term returns or momentum is one such pattern that has defied any rational explanation and is at odds with market efficiency. This paper shows that profits to momentum strategies can be explained by a set of lagged macroeconomic variables and payoffs to momentum strategies disappear once stock returns are adjusted for their predictability based on these macroeconomic variables. Our results provide a possible role for time‐varying expected returns as an explanation for momentum payoffs.
2002,57,2,4/2002,Book Reviews,,,https://doi.org/10.1111/1540-6261.00450,https://doi.org/10.1111/1540-6261.00450,"Brennan, Michael J. Financial Markets and Corporate Finance: Selected Papers of Michael J. Brennan"
2002,57,2,4/2002,Book Reviews,,,https://doi.org/10.1111/1540-6261.t01-1-00450,https://doi.org/10.1111/1540-6261.t01-1-00450,
2002,57,2,4/2002,Joint Editorial,,,https://doi.org/10.1111/1540-6261.00451,https://doi.org/10.1111/1540-6261.00451,
2002,57,2,4/2002,MISCELLANEA,,,https://doi.org/10.1111/1540-6261.00452,https://doi.org/10.1111/1540-6261.00452,
2002,57,2,4/2002,ANNOUNCEMENTS,,,https://doi.org/10.1111/j.1540-6261.2002.tb00637.x,https://doi.org/10.1111/j.1540-6261.2002.tb00637.x,
2002,57,2,4/2002,ASSOCIATION MEETINGS,,,https://doi.org/10.1111/j.1540-6261.2002.tb00638.x,https://doi.org/10.1111/j.1540-6261.2002.tb00638.x,
2002,57,3,6/2002,Markowitz's “Portfolio Selection”: A Fifty‐Year Retrospective,Mark Rubinstein,,https://doi.org/10.1111/1540-6261.00453,https://doi.org/10.1111/1540-6261.00453,
2002,57,3,6/2002,Range‐Based Estimation of Stochastic Volatility Models,"Sassan Alizadeh, Michael W. Brandt, Francis X. Diebold",,https://doi.org/10.1111/1540-6261.00454,https://doi.org/10.1111/1540-6261.00454,"We propose using the price range in the estimation of stochastic volatility models. We show theoretically, numerically, and empirically that range‐based volatility proxies are not only highly efficient, but also approximately Gaussian and robust to microstructure noise. Hence range‐based Gaussian quasi‐maximum likelihood estimation produces highly efficient estimates of stochastic volatility models and extractions of latent volatility. We use our method to examine the dynamics of daily exchange rate volatility and find the evidence points strongly toward two‐factor models with one highly persistent factor and one quickly mean‐reverting factor."
2002,57,3,6/2002,How Accurate Are Value‐at‐Risk Models at Commercial Banks?,"Jeremy Berkowitz, James O'Brien",,https://doi.org/10.1111/1540-6261.00455,https://doi.org/10.1111/1540-6261.00455,"In recent years, the trading accounts at large commercial banks have grown substantially and become progressively more diverse and complex. We provide descriptive statistics on the trading revenues from such activities and on the associated Value‐at‐Risk (VaR) forecasts internally estimated by banks. For a sample of large bank holding companies, we evaluate the performance of banks trading risk models by examining the statistical accuracy of the VaR forecasts. Although a substantial literature has examined the statistical and economic meaning of Value‐at‐Risk models, this article is the first to provide a detailed analysis of the performance of models actually in use."
2002,57,3,6/2002,"Learning, Asset‐Pricing Tests, and Market Efficiency","Jonathan Lewellen, Jay Shanken",,https://doi.org/10.1111/1540-6261.00456,https://doi.org/10.1111/1540-6261.00456,"This paper studies the asset‐pricing implications of parameter uncertainty. We show that, when investors must learn about expected cash flows, empirical tests can find patterns in the data that differ from those perceived by rational investors. Returns might appear predictable to an econometrician, or appear to deviate from the Capital Asset Pricing Model, but investors can neither perceive nor exploit this predictability. Returns may also appear excessively volatile even though prices react efficiently to cash‐flow news. We conclude that parameter uncertainty can be important for characterizing and testing market efficiency."
2002,57,3,6/2002,Investor Protection and Corporate Valuation,"Rafael La Porta, Florencio Lopez‐De‐Silanes, Andrei Shleifer, Robert Vishny",,https://doi.org/10.1111/1540-6261.00457,https://doi.org/10.1111/1540-6261.00457,"We present a model of the effects of legal protection of minority shareholders and of cash‐flow ownership by a controlling shareholder on the valuation of firms. We then test this model using a sample of 539 large firms from 27 wealthy economies. Consistent with the model, we find evidence of higher valuation of firms in countries with better protection of minority shareholders and in firms with higher cash‐flow ownership by the controlling shareholder."
2002,57,3,6/2002,IPO Market Cycles: Bubbles or Sequential Learning?,"Michelle Lowry, G. William Schwert",,https://doi.org/10.1111/1540-6261.00458,https://doi.org/10.1111/1540-6261.00458,"Both IPO volume and average initial returns are highly autocorrelated. Further, more companies tend to go public following periods of high initial returns. However, we find that the level of average initial returns at the time of filing contains no information about that company's eventual underpricing. Both the cycles in initial returns and the lead‐lag relation between initial returns and IPO volume are predominantly driven by information learned during the registration period. More positive information results in higher initial returns and more companies filing IPOs soon thereafter."
2002,57,3,6/2002,Dynamic Asset Allocation under Inflation,"Michael J. Brennan, Yihong Xia",,https://doi.org/10.1111/1540-6261.00459,https://doi.org/10.1111/1540-6261.00459,"We develop a simple framework for analyzing a finite‐horizon investor's asset allocation problem under inflation when only nominal assets are available. The investor's optimal investment strategy and indirect utility are given in simple closed form. Hedge demands depend on the investor's horizon and risk aversion and on the maturities of the bonds included in the portfolio. When short positions are precluded, the optimal strategy consists of investments in cash, equity, and a single nominal bond with optimally chosen maturity. Both the optimal stock‐bond mix and the optimal bond maturity depend on the investor's horizon and risk aversion."
2002,57,3,6/2002,An Empirical Investigation of Continuous‐Time Equity Return Models,"Torben G. Andersen, Luca Benzoni, Jesper Lund",,https://doi.org/10.1111/1540-6261.00460,https://doi.org/10.1111/1540-6261.00460,This paper extends the class of stochastic volatility diffusions for asset returns to encompass Poisson jumps of time‐varying intensity. We find that any reasonably descriptive continuous‐time model for equity‐index returns must allow for discrete jumps as well as stochastic volatility with a pronounced negative relationship between return and volatility innovations. We also find that the dominant empirical characteristics of the return process appear to be priced by the option market. Our analysis indicates a general correspondence between the evidence extracted from daily equity‐index returns and the stylized features of the corresponding options market prices.
2002,57,3,6/2002,The Quality of ECN and Nasdaq Market Maker Quotes,Roger D. Huang,,https://doi.org/10.1111/1540-6261.00461,https://doi.org/10.1111/1540-6261.00461,"This paper compares the quality of quotes submitted by electronic communication networks (ECNs) and by traditional market makers to the Nasdaq quote montage. An analysis of the most active Nasdaq stocks shows that ECNs not only post informative quotes, but also, compared to market makers, ECNs post quotes rapidly and are more often at the inside. Additionally, ECN quoted spreads are smaller than dealer quoted spreads. The evidence suggests that the proliferation of alternative trading venues, such as ECNs, may promote quote quality rather than fragmenting markets. Moreover, the results suggest that a more open book contributes to quote quality."
2002,57,3,6/2002,New Evidence of the Impact of Dividend Taxation and on the Identity of the Marginal Investor,"Leonie Bell, Tim Jenkinson",,https://doi.org/10.1111/1540-6261.00462,https://doi.org/10.1111/1540-6261.00462,"This paper examines the impact of a major change in dividend taxation introduced in the United Kingdom in July 1997. The reform was structured in such a way that the immediate impact fell almost entirely on the largest investor class in the United Kingdom, namely pension funds. We find significant changes in the valuation of dividend income after the reform, in particular for high‐yielding companies. These results provide strong support for the hypothesis that taxation affects the valuation of companies, and that pension funds were the effective marginal investors for high‐yielding companies."
2002,57,3,6/2002,Equilibrium Pricing and Optimal Hedging in Electricity Forward Markets,"Hendrik Bessembinder, Michael L. Lemmon",,https://doi.org/10.1111/1540-6261.00463,https://doi.org/10.1111/1540-6261.00463,"Spot power prices are volatile and since electricity cannot be economically stored, familiar arbitrage‐based methods are not applicable for pricing power derivative contracts. This paper presents an equilibrium model implying that the forward power price is a downward biased predictor of the future spot price if expected power demand is low and demand risk is moderate. However, the equilibrium forward premium increases when either expected demand or demand variance is high, because of positive skewness in the spot power price distribution. Preliminary empirical evidence indicates that the premium in forward power prices is greatest during the summer months."
2002,57,3,6/2002,Do Banks Provide Financial Slack?,"Charles J. Hadlock, Christopher M. James",,https://doi.org/10.1111/1540-6261.00464,https://doi.org/10.1111/1540-6261.00464,"We study the decision to choose bank debt rather than public securities in a firm's marginal financing choice. Using a sample of 500 firms over the 1980 to 1993 time period, we find that firms are relatively more likely to choose bank loans when variables that measure asymmetric information problems are elevated. The sensitivity of the likelihood of choosing bank debt to information problems is greater for firms with no public debt outstanding. These results are consistent with the hypothesis that banks help alleviate asymmetric information problems and that firms weigh these information benefits against a wide range of contracting costs when choosing bank financing."
2002,57,3,6/2002,Institutional Allocation in Initial Public Offerings: Empirical Evidence,"Reena Aggarwal, Nagpurnanand R. Prabhala, Manju Puri",,https://doi.org/10.1111/1540-6261.00465,https://doi.org/10.1111/1540-6261.00465,"We analyze institutional allocation in initial public offerings (IPOs) using a new data set of U.S. offerings between 1997 and 1998. We document a positive relationship between institutional allocation and day one IPO returns. This is partly explained by the practice of giving institutions more shares in IPOs with strong premarket demand, consistent with book‐building theories. However, institutional allocation also contains private information about first‐day IPO returns not reflected in premarket demand and other public information. Our evidence supports book‐building theories of IPO underpricing, but suggests that institutional allocation in underpriced issues is in excess of that explained by book‐building alone."
2002,57,3,6/2002,"Nasdaq Trading Halts: The Impact of Market Mechanisms on Prices, Trading Activity, and Execution Costs","William G. Christie, Shane A. Corwin, Jeffrey H. Harris",,https://doi.org/10.1111/1540-6261.00466,https://doi.org/10.1111/1540-6261.00466,"We study the effects of alternative halt and reopening procedures on prices, transaction costs, and trading activity for a sample of news‐related trading halts on Nasdaq. For intraday halts that reopen after only a five‐minute quotation period, inside quoted spreads more than double following halts and volatility increases to more than nine times normal levels. In contrast, halts that reopen the following day with a longer 90‐minute quotation period are associated with insignificant spread effects and significantly dampened volatility effects. These results are consistent with the hypothesis that increased information transmission during the halt results in reduced posthalt uncertainty."
2002,57,3,6/2002,"Empirical Analysis of the Yield Curve: The Information in the Data Viewed through the Window of Cox, Ingersoll, and Ross","Christopher G. Lamoureux, H. Douglas Witte",,https://doi.org/10.1111/1540-6261.00467,https://doi.org/10.1111/1540-6261.00467,"This paper uses recent advances in Bayesian estimation methods to exploit fully and efficiently the time‐series and cross‐sectional empirical restrictions of the Cox, Ingersoll, and Ross model of the term structure. We examine the extent to which the cross‐sectional data (five different instruments) provide information about the model. We find that the time‐series restrictions of the two‐factor model are generally consistent with the data. However, the model's cross‐sectional restrictions are not. We show that adding a third factor produces a significant statistical improvement, but causes the average time‐series fit to the yields themselves to deteriorate."
2002,57,3,6/2002,An Analysis of the Determinants and Shareholder Wealth Effects of Mutual Fund Mergers,"Narayanan Jayaraman, Ajay Khorana, Edward Nelling",,https://doi.org/10.1111/1540-6261.00468,https://doi.org/10.1111/1540-6261.00468,"This study examines the determinants of mutual fund mergers and their subsequent wealth impact on shareholders of target and acquiring funds. Results indicate significant improvements in postmerger performance and a reduction in expense ratios for target fund shareholders. In contrast, acquiring fund shareholders experience a significant deterioration in postmerger performance. The net asset flows continue to remain negative for the combined fund in the year following the merger. The likelihood of a fund merger is inversely related to fund size for both within‐and across‐family mutual fund mergers. However, poor past performance is a significant determinant for only within‐family mergers."
2002,57,3,6/2002,Book Review,,,https://doi.org/10.1111/1540-6261.00469,https://doi.org/10.1111/1540-6261.00469,"Concentrated Corporate Ownership. Edited by RANDALL K. MORCK. Chicago: The University of Chicago Press, 2000. pp. xiii + 387."
2002,57,3,6/2002,Miscellanea,,,https://doi.org/10.1111/1540-6261.00470,https://doi.org/10.1111/1540-6261.00470,
2002,57,3,6/2002,ANNOUNCEMENTS,,,https://doi.org/10.1111/j.1540-6261.2002.tb00760.x,https://doi.org/10.1111/j.1540-6261.2002.tb00760.x,
2002,57,3,6/2002,ASSOCIATION MEETINGS,,,https://doi.org/10.1111/j.1540-6261.2002.tb00759.x,https://doi.org/10.1111/j.1540-6261.2002.tb00759.x,
2002,57,4,8/2002,Rational Asset Prices,George M. Constantinides,,https://doi.org/10.1111/1540-6261.00471,https://doi.org/10.1111/1540-6261.00471,"The mean, covariability, and predictability of the return of different classes of financial assets challenge the rational economic model for an explanation. The unconditional mean aggregate equity premium is almost seven percent per year and remains high after adjusting downwards the sample mean premium by introducing prior beliefs about the stationarity of the price–dividend ratio and the (non)forecastability of the long‐term dividend growth and price—dividend ratio. Recognition that idiosyncratic income shocks are uninsurable and concentrated in recessions contributes toward an explanation. Also borrowing constraints over the investors' life cycle that shift the stock market risk to the saving middle‐aged consumers contribute toward an explanation."
2002,57,4,8/2002,How Much Is Investor Autonomy Worth?,"Shlomo Benartzi, Richard H. Thaler",,https://doi.org/10.1111/1540-6261.00472,https://doi.org/10.1111/1540-6261.00472,"There is a worldwide trend towards defined contribution savings plans, where investors are often able to select their own portfolios. How much is this freedom of choice worth? We present retirement investors with information about the distribution of outcomes they could expect to obtain from the portfolios they picked for themselves, and the same information for the median portfolio selected by their peers. A majority of our survey participants actually prefer the median portfolio to the one they picked for themselves. We investigate various explanations for these findings and offer some evidence that the results are partly attributable to the fact that investors do not have well‐defined preferences."
2002,57,4,8/2002,Is Disinflation Good for the Stock Market?,Peter Blair Henry,,https://doi.org/10.1111/1540-6261.00473,https://doi.org/10.1111/1540-6261.00473,"The stock market appreciates by an average of 24 percent in real dollar terms when countries attempt to stabilize annual inflation rates that are greater than 40 percent. In contrast, the average market response is 0 when the prestabilization rate of inflation is less than 40 percent. These results suggest that the potential long‐run benefits of stabilization may dominate shortrun costs at high levels of inflation, but at low to moderate levels of inflation, benefits may be offset by costs in a present value sense. Stock market responses also help predict the change in inflation and output in the year following all 81 stabilization efforts."
2002,57,4,8/2002,"Dividends, Share Repurchases, and the Substitution Hypothesis","Gustavo Grullon, Roni Michaely",,https://doi.org/10.1111/1540-6261.00474,https://doi.org/10.1111/1540-6261.00474,"We show that repurchases have not only became an important form of payout for U.S. corporations, but also that firms finance their share repurchases with funds that otherwise would have been used to increase dividends. We find that young firms have a higher propensity to pay cash through repurchases than they did in the past and that repurchases have become the preferred form of initiating a cash payout. Although large, established firms have generally not cut their dividends, they also show a higher propensity to pay out cash through repurchases. These findings indicate that firms have gradually substituted repurchases for dividends. Our results also suggest that before 1983, regulatory constraints inhibited firms from aggressively repurchasing shares."
2002,57,4,8/2002,Do Bonds Span the Fixed Income Markets? Theory and Evidence for Unspanned Stochastic Volatility,"Pierre Collin‐Dufresne, Robert S. Goldstein",,https://doi.org/10.1111/1540-6261.00475,https://doi.org/10.1111/1540-6261.00475,"Most term structure models assume bond markets are complete, that is, that all fixed income derivatives can be perfectly replicated using solely bonds. How ever, we find that, in practice, swap rates have limited explanatory power for returns on at‐the‐money straddles—portfolios mainly exposed to volatility risk. We term this empirical feature unspanned stochastic volatility (USV). While USV can be captured within an HJM framework, we demonstrate that bivariate models cannot exhibit USV. We determine necessary and sufficient conditions for trivariate Markov affine systems to exhibit USV. For such USV models, bonds alone may not be sufficient to identify all parameters. Rather, derivatives are needed."
2002,57,4,8/2002,Explaining the Diversification Discount,"Jose Manuel Campa, Simi Kedia",,https://doi.org/10.1111/1540-6261.00476,https://doi.org/10.1111/1540-6261.00476,"This paper argues that the documented discount on diversified firms is not per se evidence that diversification destroys value. Firms choose to diversify. We use three alternative econometric techniques to control for the endogeneity of the diversification decision, and find evidence supporting the selfselection of diversifying firms. We find a strong negative correlation between a firms choice to diversify and firm value. The diversification discount always drops, and sometimes turns into a premium. There also exists evidence of selfselection by refocusing firms. These results point to the importance of explicitly modeling the endogeneity of the diversification status in analyzing its effect on firm value."
2002,57,4,8/2002,What Do Returns to Acquiring Firms Tell Us? Evidence from Firms That Make Many Acquisitions,"Kathleen Fuller, Jeffry Netter, Mike Stegemoller",,https://doi.org/10.1111/1540-6261.00477,https://doi.org/10.1111/1540-6261.00477,"We study shareholder returns for firms that acquired five or more public, private, and/or subsidiary targets within a short time period. Since the same bidder chooses different types of targets and methods of payment, any variation in returns must be due to the characteristics of the target and the bid. Results indicate bidder shareholders gain when buying a private firm or subsidiary but lose when purchasing a public firm. Further, the return is greater the larger the target and if the bidder offers stock. These results are consistent with a liquidity discount, and tax and control effects in this market."
2002,57,4,8/2002,"A Review of IPO Activity, Pricing, and Allocations","Jay R. Ritter, Ivo Welch",,https://doi.org/10.1111/1540-6261.00478,https://doi.org/10.1111/1540-6261.00478,"We review the theory and evidence on IPO activity: why firms go public, why they reward first‐day investors with considerable underpricing, and how IPOs perform in the long run. Our perspective is threefold: First, we believe that many IPO phenomena are not stationary. Second, we believe research into share allocation issues is the most promising area of research in IPOs at the moment. Third, we argue that asymmetric information is not the primary driver of many IPO phenomena. Instead, we believe future progress in the literature will come from nonrational and agency conflict explanations. We describe some promising such alternatives."
2002,57,4,8/2002,Minutes of the Annual Membership Meeting,David H. Pyle,,https://doi.org/10.1111/0022-1082.00380,https://doi.org/10.1111/0022-1082.00380,
2002,57,4,8/2002,Minutes of the Annual Membership Meeting,David H. Pyle,,https://doi.org/10.1111/0022-1082.00061-i1,https://doi.org/10.1111/0022-1082.00061-i1,
2002,57,4,8/2002,Report of the Executive Secretary and Treasurer,David H. Pyle,,https://doi.org/10.1111/0022-1082.00381,https://doi.org/10.1111/0022-1082.00381,
2002,57,4,8/2002,Report of the Executive Secretary and Treasurer,David H. Pyle,,https://doi.org/10.1111/0022-1082.00380-i1,https://doi.org/10.1111/0022-1082.00380-i1,
2002,57,4,8/2002,Report of the Editor of The Journal of Finance for the Year 2001,Richard C. Green,,https://doi.org/10.1111/1540-6261.00481,https://doi.org/10.1111/1540-6261.00481,
2002,57,4,8/2002,ANNOUNCEMENT,,,https://doi.org/10.1111/j.1540-6261.2002.tb00682.x,https://doi.org/10.1111/j.1540-6261.2002.tb00682.x,
2002,57,4,8/2002,ASSOCIATION MEETINGS,,,https://doi.org/10.1111/j.1540-6261.2002.tb00683.x,https://doi.org/10.1111/j.1540-6261.2002.tb00683.x,
2002,57,5,10/2002,Takeover Defenses of IPO Firms,"Laura Casares Field, Jonathan M. Karpoff",,https://doi.org/10.1111/0022-1082.00482,https://doi.org/10.1111/0022-1082.00482,"Many firms deploy takeover defenses when they go public. IPO managers tend to deploy defenses when their compensation is high, shareholdings are small, and oversight from nonmanagerial shareholders is weak. The presence of a defense is negatively related to subsequent acquisition likelihood, yet has no impact on takeover premiums for firms that are acquired. These results do not support arguments that takeover defenses facilitate the eventual sale of IPO firms at high takeover premiums. Rather, they suggest that managers shift the cost of takeover protection onto nonmanagerial shareholders. Thus, agency problems are important even for firms at the IPO stage."
2002,57,5,10/2002,Information Production and Capital Allocation: Decentralized versus Hierarchical Firms,Jeremy C. Stein,,https://doi.org/10.1111/0022-1082.00483,https://doi.org/10.1111/0022-1082.00483,"This paper asks how well different organizational structures perform in terms of generating information about investment projects and allocating capital to these projects. A decentralized approach‐with small, single‐manager firms‐is most likely to be attractive when information about projects is “soft” and cannot be credibly transmitted. In contrast, large hierarchies perform better when information can be costlessly “hardened” and passed along inside the firm. The model can be used to think about the consequences of consolidation in the banking industry, particularly the documented tendency for mergers to lead to declines in small‐business lending."
2002,57,5,10/2002,"Who Blinks in Volatile Markets, Individuals or Institutions?","Patrick J. Dennis, Deon Strickland",,https://doi.org/10.1111/0022-1082.00484,https://doi.org/10.1111/0022-1082.00484,"We investigate the relationship between the ownership structure and returns of firms on days when the absolute value of the market's return is two percent or more. We find that a firm's abnormal return on these days is related to the percentage of institutional ownership, that there is abnormally high turnover in the firm's shares on these days, and that this abnormal turnover is significantly related to the percentage of institutional ownership in the firm. Taken together, these results are consistent with positive feedback herding behavior on the part of some institutions, particularly mutual and pension funds."
2002,57,5,10/2002,"Global Diversification, Industrial Diversification, and Firm Value","David J. Denis, Diane K. Denis, Keven Yost",,https://doi.org/10.1111/0022-1082.00485,https://doi.org/10.1111/0022-1082.00485,"Using a sample of 44,288 firm‐ears between 1984 and 1997, we document an increase in the extent of global diversification over time. This trend does not reflect a substitution of global for industrial diversification. We also find that global diversification results in average valuation discounts of approximately the same magnitude as those for industrial diversification. Analysis of the changes in excess value associated with changes in diversification reveals that increases in global diversification reduce excess value, while reductions in global diversification increase excess value. These findings support the view that the costs of global diversification outweigh the benefits."
2002,57,5,10/2002,Survival Bias and the Equity Premium Puzzle,"Haitao Li, Yuewu Xu",,https://doi.org/10.1111/0022-1082.00486,https://doi.org/10.1111/0022-1082.00486,"Previous authors have raised the concern that there could be serious survival bias in the observed U.S. equity premium. Contrary to conventional wisdom, we argue that the survival bias in the U.S. data is unlikely to be significant. To reach this conclusion, we introduce a general framework for modeling survival and derive a mathematical relationship between the ex ante survival probability and the average survival bias. This relationship reveals the fundamental difficulty facing the survival argument: High survival bias requires an ex ante probability of market failure, which seems unrealistically high given the history of world financial markets."
2002,57,5,10/2002,Term Structure of Interest Rates with Regime Shifts,"Ravi Bansal, Hao Zhou",,https://doi.org/10.1111/0022-1082.00487,https://doi.org/10.1111/0022-1082.00487,"We develop a term structure model where the short interest rate and the market price of risks are subject to discrete regime shifts. Empirical evidence from efficient method of moments estimation provides considerable support for the regime shifts model. Standard models, which include affine specifications with up to three factors, are sharply rejected in the data. Our diagnostics show that only the regime shifts model can account for the well‐documented violations of the expectations hypothesis, the observed conditional volatility, and the conditional correlation across yields. We find that regimes are intimately related to business cycles."
2002,57,5,10/2002,Valuation of the Debt Tax Shield,"Deen Kemsley, Doron Nissim",,https://doi.org/10.1111/0022-1082.00488,https://doi.org/10.1111/0022-1082.00488,"In this study, we use cross‐sectional regressions to estimate the value of the debt tax shield. Recognizing that debt is correlated with the value of operations along nontax dimensions, we estimate reverse regressions in which we regress future profitability on firm value and debt rather than regressing firm value on debt and profitability. Reversing the regressions mitigates bias and facilitates the use of market information to control for differences in risk and expected growth. Our estimated value for the debt tax shield is approximately 40 percent (10 percent) of debt balances (firm value), net of the personal tax disadvantage of debt."
2002,57,5,10/2002,Telling from Discrete Data Whether the Underlying Continuous‐Time Model Is a Diffusion,Yacine Aït‐Sahalia,,https://doi.org/10.1111/1540-6261.00489,https://doi.org/10.1111/1540-6261.00489,"Can discretely sampled financial data help us decide which continuous‐time models are sensible? Diffusion processes are characterized by the continuity of their sample paths. This cannot be verified from the discrete sample path: Even if the underlying path were continuous, data sampled at discrete times will always appear as a succession of jumps. Instead, I rely on the transition density to determine whether the discontinuities observed are the result of the discreteness of sampling, or rather evidence of genuine jump dynamics for the underlying continuous‐time process. I then focus on the implications of this approach for option pricing models."
2002,57,5,10/2002,Differences of Opinion and the Cross Section of Stock Returns,"Karl B. Diether, Christopher J. Malloy, Anna Scherbina",,https://doi.org/10.1111/0022-1082.00490,https://doi.org/10.1111/0022-1082.00490,"We provide evidence that stocks with higher dispersion in analysts' earnings forecasts earn lower future returns than otherwise similar stocks. This effect is most pronounced in small stocks and stocks that have performed poorly over the past year. Interpreting dispersion in analysts forecasts as a proxy for differences in opinion about a stock, we show that this evidence is consistent with the hypothesis that prices will reflect the optimistic view whenever investors with the lowest valuations do not trade. By contrast, our evidence is inconsistent with a view that dispersion in analysts' forecasts proxies for risk."
